Web name,Position,Team,Cost,Selected,Form,Status,Minutes,Goals,Assist,Saves,GC,Season Goals,Season Assists,xA,xG,xGI,xGC,CS,OGs,Pens Missed,Pens Saved,Yellow cards,Red cards,Starts,Was home,Team H Score,Team A Score,Opponent Team,Influence,Creativity,Threat,ICT Index,Bps,GW Points,Transfers In,Transfers Out,Next Fixture,GW
Mamardashvili,GKP,Liverpool,4.5,0.8,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Pécsi,GKP,Liverpool,4.0,0.3,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Woodman,GKP,Liverpool,4.0,0.3,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Frimpong,DEF,Liverpool,6.0,28.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Kerkez,DEF,Liverpool,6.0,22.7,0.0,a,0,0,0,0,0,2,6,2.57,0.6,3.17,48.69,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Robertson,DEF,Liverpool,6.0,9.4,0.0,a,0,0,0,0,0,0,1,4.27,1.12,5.39,26.9,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Virgil,DEF,Liverpool,6.0,17.4,0.0,a,0,0,0,0,0,3,1,0.98,2.22,3.2,36.13,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Konaté,DEF,Liverpool,5.5,1.7,0.0,a,0,0,0,0,0,1,2,0.91,1.8,2.71,26.67,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Bradley,DEF,Liverpool,5.0,0.9,0.0,a,0,0,0,0,0,0,2,1.43,0.7,2.13,12.4,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Gomez,DEF,Liverpool,5.0,0.2,0.0,a,0,0,0,0,0,0,0,0.09,0.33,0.42,5.38,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Tsimikas,DEF,Liverpool,5.0,0.2,0.0,a,0,0,0,0,0,0,1,2.32,0.39,2.71,9.03,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Nallo,DEF,Liverpool,4.0,0.6,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
R.Williams,DEF,Liverpool,4.0,0.7,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Ramsay,DEF,Liverpool,4.0,0.6,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
M.Salah,MID,Liverpool,14.5,41.3,0.0,a,0,0,0,0,0,29,18,8.99,24.7,33.69,37.83,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Wirtz,MID,Liverpool,8.5,31.7,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Luis Díaz,MID,Liverpool,8.0,4.0,0.0,a,0,0,0,0,0,13,7,4.34,11.9,16.24,24.44,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Gakpo,MID,Liverpool,7.5,2.4,0.0,a,0,0,0,0,0,10,5,3.76,7.12,10.87,21.51,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Chiesa,MID,Liverpool,6.5,0.1,0.0,a,0,0,0,0,0,0,0,0.15,0.34,0.49,2.8,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Mac Allister,MID,Liverpool,6.5,0.7,0.0,a,0,0,0,0,0,5,6,5.57,2.89,8.46,24.21,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Szoboszlai,MID,Liverpool,6.5,0.6,0.0,a,0,0,0,0,0,6,10,6.06,6.94,13.0,26.78,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
C.Jones,MID,Liverpool,5.5,0.2,0.0,a,0,0,0,0,0,3,5,1.46,4.34,5.8,23.35,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Elliott,MID,Liverpool,5.5,0.3,0.0,a,0,0,0,0,0,1,2,0.64,1.78,2.42,6.14,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Gravenberch,MID,Liverpool,5.5,0.1,0.0,s,0,0,0,0,0,0,4,3.5,1.13,4.63,33.06,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Doak,MID,Liverpool,5.0,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Endo,MID,Liverpool,5.0,0.2,0.0,a,0,0,0,0,0,0,0,0.09,0.0,0.09,4.25,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Bajcetic,MID,Liverpool,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
McConnell,MID,Liverpool,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Morton,MID,Liverpool,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Nyoni,MID,Liverpool,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Darwin,FWD,Liverpool,6.5,3.1,0.0,a,0,0,0,0,0,5,3,0.51,5.76,6.27,16.85,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Danns,FWD,Liverpool,4.5,0.5,0.0,a,0,0,0,0,0,0,0,0.01,0.0,0.01,0.45,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Bournemouth (Away),1
Ederson M.,GKP,Man City,5.5,9.8,0.0,a,0,0,0,0,0,0,4,0.16,0.0,0.16,29.5,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Ortega Moreno,GKP,Man City,5.0,1.6,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,19.12,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Bettinelli,GKP,Man City,4.0,0.4,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Aït-Nouri,DEF,Man City,6.0,32.1,0.0,a,0,0,0,0,0,4,7,3.98,2.69,6.67,53.27,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Gvardiol,DEF,Man City,6.0,20.3,0.0,a,0,0,0,0,0,5,0,2.92,4.6,7.52,44.27,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Akanji,DEF,Man City,5.5,0.3,0.0,a,0,0,0,0,0,0,0,1.3,1.57,2.87,29.72,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Aké,DEF,Man City,5.5,0.2,0.0,a,0,0,0,0,0,0,0,0.17,0.22,0.39,13.44,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Khusanov,DEF,Man City,5.5,0.1,0.0,a,0,0,0,0,0,0,0,0.09,0.02,0.11,6.98,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Matheus N.,DEF,Man City,5.5,0.6,0.0,a,0,0,0,0,0,1,7,3.32,1.11,4.43,24.87,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Rúben,DEF,Man City,5.5,1.1,0.0,a,0,0,0,0,0,0,0,1.2,1.54,2.74,29.48,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Stones,DEF,Man City,5.5,0.2,0.0,a,0,0,0,0,0,2,0,0.17,0.6,0.77,5.95,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Lewis,DEF,Man City,5.0,0.6,0.0,a,0,0,0,0,0,1,2,1.01,1.32,2.33,27.6,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
O’Reilly,DEF,Man City,5.0,0.3,0.0,a,0,0,0,0,0,2,0,0.68,1.28,1.96,5.49,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Vitor Reis,DEF,Man City,5.0,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Marmoush,MID,Man City,8.5,15.4,0.0,a,0,0,0,0,0,7,1,1.71,5.41,7.12,14.48,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Foden,MID,Man City,8.0,5.3,0.0,a,0,0,0,0,0,7,3,5.33,5.17,10.49,29.11,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Savinho,MID,Man City,7.0,6.9,0.0,a,0,0,0,0,0,1,11,6.1,5.02,11.12,21.39,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Bernardo,MID,Man City,6.5,0.3,0.0,a,0,0,0,0,0,4,4,4.56,3.84,8.4,39.68,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Cherki,MID,Man City,6.5,7.3,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Doku,MID,Man City,6.5,0.9,0.0,a,0,0,0,0,0,3,6,3.81,1.32,5.13,15.18,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Grealish,MID,Man City,6.5,0.1,0.0,a,0,0,0,0,0,1,1,1.67,1.13,2.8,11.33,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Gündoğan,MID,Man City,6.5,0.1,0.0,a,0,0,0,0,0,1,7,4.43,3.21,7.63,35.69,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Rodrigo,MID,Man City,6.5,1.2,0.0,a,0,0,0,0,0,0,0,0.09,0.0,0.09,0.33,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Kovačić,MID,Man City,6.0,0.0,0.0,i,0,0,0,0,0,6,3,3.21,1.91,5.11,31.5,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
N.Gonzalez,MID,Man City,6.0,0.1,0.0,a,0,0,0,0,0,1,1,0.48,0.45,0.93,8.99,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Bobb,MID,Man City,5.5,0.3,0.0,a,0,0,0,0,0,0,0,0.02,0.0,0.02,0.47,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Echeverri,MID,Man City,5.5,0.1,0.0,a,0,0,0,0,0,0,0,0.01,0.0,0.01,0.45,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
McAtee,MID,Man City,5.5,0.2,0.0,a,0,0,0,0,0,3,0,0.8,2.8,3.6,5.25,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Reijnders,MID,Man City,5.5,2.6,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Nypan,MID,Man City,5.0,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Phillips,MID,Man City,5.0,0.2,0.0,a,0,0,0,0,0,0,0,0.46,0.45,0.91,27.21,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Haaland,FWD,Man City,14.0,16.8,0.0,a,0,0,0,0,0,22,3,2.04,21.9,23.94,41.27,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Wolves (Home),1
Bayindir,GKP,Man Utd,5.0,1.5,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,6.93,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Onana,GKP,Man Utd,5.0,0.1,0.0,d,0,0,0,0,0,0,0,0.2,0.0,0.2,47.79,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Harrison,GKP,Man Utd,4.0,0.3,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Heaton,GKP,Man Utd,4.0,0.6,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Mee,GKP,Man Utd,4.0,0.3,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
De Ligt,DEF,Man Utd,5.0,0.6,0.0,a,0,0,0,0,0,2,0,0.25,2.48,2.73,38.53,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Martinez,DEF,Man Utd,5.0,0.4,0.0,a,0,0,0,0,0,2,1,1.21,1.33,2.54,30.17,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Mazraoui,DEF,Man Utd,5.0,0.8,0.0,a,0,0,0,0,0,0,1,1.87,0.69,2.56,46.26,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
D.Leon,DEF,Man Utd,4.5,0.3,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Dalot,DEF,Man Utd,4.5,2.8,0.0,a,0,0,0,0,0,0,4,2.35,1.96,4.31,46.95,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Dorgu,DEF,Man Utd,4.5,2.2,0.0,a,0,0,0,0,0,0,0,1.27,0.43,1.7,10.26,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Maguire,DEF,Man Utd,4.5,0.6,0.0,a,0,0,0,0,0,1,0,0.25,1.82,2.07,26.83,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Shaw,DEF,Man Utd,4.5,0.3,0.0,a,0,0,0,0,0,0,0,0.77,0.03,0.8,3.81,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Yoro,DEF,Man Utd,4.5,0.9,0.0,a,0,0,0,0,0,0,0,0.15,0.7,0.85,19.35,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Amass,DEF,Man Utd,4.0,0.8,0.0,a,0,0,0,0,0,0,0,0.07,0.07,0.14,6.3,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Fredricson,DEF,Man Utd,4.0,0.6,0.0,a,0,0,0,0,0,0,0,0.02,0.0,0.02,2.94,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Heaven,DEF,Man Utd,4.0,3.2,0.0,a,0,0,0,0,0,0,0,0.01,0.12,0.13,1.69,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Malacia,DEF,Man Utd,4.0,0.8,0.0,a,0,0,0,0,0,0,0,0.02,0.0,0.02,0.78,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
B.Fernandes,MID,Man Utd,9.0,8.2,0.0,a,0,0,0,0,0,8,12,7.89,9.93,17.82,45.85,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Cunha,MID,Man Utd,8.0,15.8,0.0,a,0,0,0,0,0,15,7,5.29,8.73,14.02,44.53,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Rashford,MID,Man Utd,7.0,7.0,0.0,a,0,0,0,0,0,6,4,3.43,4.67,8.1,21.68,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Amad,MID,Man Utd,6.5,3.4,0.0,a,0,0,0,0,0,8,8,3.98,4.71,8.69,31.71,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Garnacho,MID,Man Utd,6.5,0.1,0.0,a,0,0,0,0,0,6,4,2.76,7.4,10.16,35.43,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Antony,MID,Man Utd,6.0,0.2,0.0,a,0,0,0,0,0,0,0,0.21,0.6,0.81,2.05,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Mount,MID,Man Utd,6.0,0.2,0.0,a,0,0,0,0,0,1,0,0.57,3.37,3.94,8.24,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Sancho,MID,Man Utd,6.0,0.1,0.0,a,0,0,0,0,0,3,5,3.1,2.13,5.23,23.66,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Casemiro,MID,Man Utd,5.5,0.2,0.0,a,0,0,0,0,0,1,0,1.99,1.8,3.79,24.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Mainoo,MID,Man Utd,5.0,0.7,0.0,a,0,0,0,0,0,0,0,1.78,0.84,2.62,25.23,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Ugarte,MID,Man Utd,5.0,0.3,0.0,a,0,0,0,0,0,1,2,0.67,1.0,1.67,29.54,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Collyer,MID,Man Utd,4.5,0.3,0.0,a,0,0,0,0,0,0,0,0.37,0.08,0.45,3.09,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Fitzgerald,MID,Man Utd,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
J.Fletcher,MID,Man Utd,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Kone,MID,Man Utd,4.5,0.2,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Moorhouse,MID,Man Utd,4.5,0.1,0.0,a,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Højlund,FWD,Man Utd,6.5,1.4,0.0,a,0,0,0,0,0,4,1,1.14,5.1,6.24,30.44,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
Zirkzee,FWD,Man Utd,6.0,1.9,0.0,a,0,0,0,0,0,3,2,1.04,4.64,5.68,24.84,0,0,0,0,0,0,0,False,,,,0.0,0.0,0.0,0.0,0,0,0,0,Arsenal (Away),1
